Time,Detected Labels,Status,Snapshot
10:45:26,"cleaver, meat cleaver, chopper (55.4%); letter opener, paper knife, paperknife (4.8%); scabbard (3.6%)",SAFE,N/A
10:45:26,"cleaver, meat cleaver, chopper (60.9%); scabbard (5.3%); letter opener, paper knife, paperknife (4.6%)",SAFE,N/A
10:45:26,"cleaver, meat cleaver, chopper (74.3%); letter opener, paper knife, paperknife (5.1%); scabbard (2.0%)",SAFE,N/A
10:45:26,"cleaver, meat cleaver, chopper (65.4%); letter opener, paper knife, paperknife (6.8%); scabbard (3.1%)",SAFE,N/A
10:45:27,"cleaver, meat cleaver, chopper (57.7%); letter opener, paper knife, paperknife (5.8%); ice lolly, lolly, lollipop, popsicle (4.4%)",SAFE,N/A
10:45:27,"cleaver, meat cleaver, chopper (62.0%); letter opener, paper knife, paperknife (4.9%); scabbard (3.3%)",SAFE,N/A
10:45:27,"cleaver, meat cleaver, chopper (52.9%); ice lolly, lolly, lollipop, popsicle (7.1%); letter opener, paper knife, paperknife (5.4%)",SAFE,N/A
10:45:28,"cleaver, meat cleaver, chopper (52.0%); ice lolly, lolly, lollipop, popsicle (8.2%); letter opener, paper knife, paperknife (4.6%)",SAFE,N/A
10:45:28,"cleaver, meat cleaver, chopper (51.3%); ice lolly, lolly, lollipop, popsicle (7.1%); letter opener, paper knife, paperknife (5.0%)",SAFE,N/A
10:45:28,"cleaver, meat cleaver, chopper (52.5%); ice lolly, lolly, lollipop, popsicle (7.3%); letter opener, paper knife, paperknife (5.2%)",SAFE,N/A
10:45:29,"cleaver, meat cleaver, chopper (54.3%); ice lolly, lolly, lollipop, popsicle (5.4%); letter opener, paper knife, paperknife (5.3%)",SAFE,N/A
10:45:29,"cleaver, meat cleaver, chopper (52.4%); ice lolly, lolly, lollipop, popsicle (7.0%); letter opener, paper knife, paperknife (5.0%)",SAFE,N/A
10:45:29,"cleaver, meat cleaver, chopper (38.7%); ice lolly, lolly, lollipop, popsicle (18.4%); letter opener, paper knife, paperknife (3.0%)",SAFE,N/A
10:45:29,"cleaver, meat cleaver, chopper (49.6%); ice lolly, lolly, lollipop, popsicle (7.5%); letter opener, paper knife, paperknife (4.3%)",SAFE,N/A
10:45:30,"cleaver, meat cleaver, chopper (57.1%); ice lolly, lolly, lollipop, popsicle (4.6%); letter opener, paper knife, paperknife (4.5%)",SAFE,N/A
10:45:30,"cleaver, meat cleaver, chopper (57.8%); ice lolly, lolly, lollipop, popsicle (5.7%); letter opener, paper knife, paperknife (4.4%)",SAFE,N/A
10:45:30,"cleaver, meat cleaver, chopper (59.4%); letter opener, paper knife, paperknife (6.3%); scabbard (3.5%)",SAFE,N/A
10:45:31,"cleaver, meat cleaver, chopper (62.1%); letter opener, paper knife, paperknife (5.6%); scabbard (3.9%)",SAFE,N/A
10:45:31,"cleaver, meat cleaver, chopper (68.4%); letter opener, paper knife, paperknife (4.7%); scabbard (3.9%)",SAFE,N/A
10:45:31,"cleaver, meat cleaver, chopper (70.3%); letter opener, paper knife, paperknife (4.7%); scabbard (3.9%)",SAFE,N/A
10:45:32,"cleaver, meat cleaver, chopper (67.9%); letter opener, paper knife, paperknife (5.2%); scabbard (4.1%)",SAFE,N/A
10:45:32,"cleaver, meat cleaver, chopper (69.0%); letter opener, paper knife, paperknife (4.6%); scabbard (3.9%)",SAFE,N/A
10:45:32,"cleaver, meat cleaver, chopper (69.1%); letter opener, paper knife, paperknife (4.7%); scabbard (4.1%)",SAFE,N/A
10:45:32,"cleaver, meat cleaver, chopper (68.9%); letter opener, paper knife, paperknife (4.9%); scabbard (4.1%)",SAFE,N/A
10:45:33,"cleaver, meat cleaver, chopper (70.2%); letter opener, paper knife, paperknife (4.9%); scabbard (4.1%)",SAFE,N/A
10:45:33,"cleaver, meat cleaver, chopper (71.4%); letter opener, paper knife, paperknife (4.1%); scabbard (3.7%)",SAFE,N/A
10:45:33,"cleaver, meat cleaver, chopper (70.5%); letter opener, paper knife, paperknife (4.4%); scabbard (4.0%)",SAFE,N/A
10:45:34,"cleaver, meat cleaver, chopper (68.6%); scabbard (5.4%); letter opener, paper knife, paperknife (5.3%)",SAFE,N/A
10:45:34,"cleaver, meat cleaver, chopper (66.3%); scabbard (6.1%); letter opener, paper knife, paperknife (6.0%)",SAFE,N/A
10:45:34,"cleaver, meat cleaver, chopper (66.4%); letter opener, paper knife, paperknife (5.9%); scabbard (5.7%)",SAFE,N/A
10:45:34,"cleaver, meat cleaver, chopper (67.8%); letter opener, paper knife, paperknife (5.8%); scabbard (5.0%)",SAFE,N/A
10:45:35,"cleaver, meat cleaver, chopper (68.8%); scabbard (5.6%); letter opener, paper knife, paperknife (5.1%)",SAFE,N/A
10:45:35,"cleaver, meat cleaver, chopper (65.3%); letter opener, paper knife, paperknife (6.2%); scabbard (5.4%)",SAFE,N/A
10:45:35,"cleaver, meat cleaver, chopper (67.9%); letter opener, paper knife, paperknife (5.5%); scabbard (5.4%)",SAFE,N/A
10:45:36,"cleaver, meat cleaver, chopper (67.5%); letter opener, paper knife, paperknife (5.7%); scabbard (5.1%)",SAFE,N/A
10:45:36,"cleaver, meat cleaver, chopper (70.0%); scabbard (5.1%); letter opener, paper knife, paperknife (5.0%)",SAFE,N/A
10:45:36,"cleaver, meat cleaver, chopper (74.3%); scabbard (4.9%); letter opener, paper knife, paperknife (4.7%)",SAFE,N/A
10:45:37,"cleaver, meat cleaver, chopper (74.5%); scabbard (5.1%); letter opener, paper knife, paperknife (4.2%)",SAFE,N/A
10:45:37,"cleaver, meat cleaver, chopper (70.1%); scabbard (4.8%); letter opener, paper knife, paperknife (4.2%)",SAFE,N/A
10:45:37,"cleaver, meat cleaver, chopper (73.5%); scabbard (4.2%); letter opener, paper knife, paperknife (3.3%)",SAFE,N/A
10:45:37,"cleaver, meat cleaver, chopper (74.5%); scabbard (3.4%); letter opener, paper knife, paperknife (3.0%)",SAFE,N/A
10:45:38,"cleaver, meat cleaver, chopper (72.0%); scabbard (3.7%); letter opener, paper knife, paperknife (3.3%)",SAFE,N/A
10:45:38,"cleaver, meat cleaver, chopper (71.9%); scabbard (3.8%); letter opener, paper knife, paperknife (3.6%)",SAFE,N/A
10:45:38,"cleaver, meat cleaver, chopper (73.7%); scabbard (3.1%); letter opener, paper knife, paperknife (3.0%)",SAFE,N/A
10:45:39,"cleaver, meat cleaver, chopper (74.6%); scabbard (3.4%); letter opener, paper knife, paperknife (3.4%)",SAFE,N/A
10:45:39,"cleaver, meat cleaver, chopper (75.0%); scabbard (3.2%); letter opener, paper knife, paperknife (3.2%)",SAFE,N/A
10:45:39,"cleaver, meat cleaver, chopper (74.0%); scabbard (4.0%); letter opener, paper knife, paperknife (3.4%)",SAFE,N/A
10:45:40,"cleaver, meat cleaver, chopper (69.7%); scabbard (4.3%); letter opener, paper knife, paperknife (4.2%)",SAFE,N/A
10:45:40,"cleaver, meat cleaver, chopper (70.3%); letter opener, paper knife, paperknife (3.7%); scabbard (3.7%)",SAFE,N/A
10:45:40,"cleaver, meat cleaver, chopper (70.8%); scabbard (3.8%); letter opener, paper knife, paperknife (3.6%)",SAFE,N/A
10:45:40,"cleaver, meat cleaver, chopper (72.9%); scabbard (3.4%); letter opener, paper knife, paperknife (3.3%)",SAFE,N/A
10:45:41,"cleaver, meat cleaver, chopper (73.7%); scabbard (3.7%); letter opener, paper knife, paperknife (3.5%)",SAFE,N/A
10:45:41,"cleaver, meat cleaver, chopper (76.3%); scabbard (3.4%); letter opener, paper knife, paperknife (2.5%)",SAFE,N/A
10:45:41,"cleaver, meat cleaver, chopper (74.9%); scabbard (3.4%); letter opener, paper knife, paperknife (2.7%)",SAFE,N/A
10:45:42,"cleaver, meat cleaver, chopper (70.9%); scabbard (4.6%); letter opener, paper knife, paperknife (3.5%)",SAFE,N/A
10:45:42,"cleaver, meat cleaver, chopper (77.9%); scabbard (3.1%); letter opener, paper knife, paperknife (2.4%)",SAFE,N/A
10:45:42,"cleaver, meat cleaver, chopper (74.3%); scabbard (3.2%); letter opener, paper knife, paperknife (3.0%)",SAFE,N/A
10:45:42,"cleaver, meat cleaver, chopper (75.2%); scabbard (2.7%); letter opener, paper knife, paperknife (2.4%)",SAFE,N/A
10:45:43,"cleaver, meat cleaver, chopper (73.9%); scabbard (3.2%); letter opener, paper knife, paperknife (2.8%)",SAFE,N/A
10:45:43,"cleaver, meat cleaver, chopper (76.0%); scabbard (3.3%); letter opener, paper knife, paperknife (2.7%)",SAFE,N/A
10:45:43,"cleaver, meat cleaver, chopper (74.5%); scabbard (3.5%); letter opener, paper knife, paperknife (3.2%)",SAFE,N/A
10:45:44,"cleaver, meat cleaver, chopper (72.2%); scabbard (3.6%); letter opener, paper knife, paperknife (3.3%)",SAFE,N/A
10:45:44,"cleaver, meat cleaver, chopper (72.1%); scabbard (3.4%); letter opener, paper knife, paperknife (2.9%)",SAFE,N/A
10:45:44,"cleaver, meat cleaver, chopper (75.8%); scabbard (3.2%); letter opener, paper knife, paperknife (2.4%)",SAFE,N/A
10:45:45,"cleaver, meat cleaver, chopper (73.7%); scabbard (3.3%); letter opener, paper knife, paperknife (3.0%)",SAFE,N/A
10:45:45,"cleaver, meat cleaver, chopper (75.6%); scabbard (3.1%); letter opener, paper knife, paperknife (2.4%)",SAFE,N/A
10:45:45,"cleaver, meat cleaver, chopper (74.3%); scabbard (3.0%); letter opener, paper knife, paperknife (2.6%)",SAFE,N/A
10:45:45,"cleaver, meat cleaver, chopper (74.6%); scabbard (3.3%); letter opener, paper knife, paperknife (3.1%)",SAFE,N/A
10:45:46,"cleaver, meat cleaver, chopper (75.2%); scabbard (3.4%); letter opener, paper knife, paperknife (3.0%)",SAFE,N/A
10:45:46,"cleaver, meat cleaver, chopper (71.3%); letter opener, paper knife, paperknife (4.9%); scabbard (4.6%)",SAFE,N/A
10:45:46,"cleaver, meat cleaver, chopper (71.7%); letter opener, paper knife, paperknife (4.6%); scabbard (4.6%)",SAFE,N/A
10:45:47,"cleaver, meat cleaver, chopper (71.3%); scabbard (3.8%); letter opener, paper knife, paperknife (3.6%)",SAFE,N/A
10:45:47,"cleaver, meat cleaver, chopper (69.3%); scabbard (4.9%); letter opener, paper knife, paperknife (4.0%)",SAFE,N/A
10:45:47,"cleaver, meat cleaver, chopper (61.6%); letter opener, paper knife, paperknife (3.8%); scabbard (3.6%)",SAFE,N/A
10:45:47,"cleaver, meat cleaver, chopper (55.8%); letter opener, paper knife, paperknife (3.6%); hatchet (2.3%)",SAFE,N/A
10:45:48,"cleaver, meat cleaver, chopper (62.2%); hatchet (3.1%); scabbard (3.0%)",SAFE,N/A
10:45:48,"cleaver, meat cleaver, chopper (59.2%); letter opener, paper knife, paperknife (3.5%); scabbard (3.0%)",SAFE,N/A
10:45:48,"cleaver, meat cleaver, chopper (58.0%); letter opener, paper knife, paperknife (3.2%); scabbard (2.4%)",SAFE,N/A
10:45:49,"cleaver, meat cleaver, chopper (57.7%); letter opener, paper knife, paperknife (4.7%); scabbard (2.4%)",SAFE,N/A
10:45:49,"cleaver, meat cleaver, chopper (64.7%); letter opener, paper knife, paperknife (3.2%); scabbard (2.4%)",SAFE,N/A
10:45:49,"cleaver, meat cleaver, chopper (63.9%); letter opener, paper knife, paperknife (5.8%); scabbard (2.5%)",SAFE,N/A
10:45:50,"cleaver, meat cleaver, chopper (70.6%); letter opener, paper knife, paperknife (4.9%); scabbard (2.3%)",SAFE,N/A
10:45:50,"cleaver, meat cleaver, chopper (65.9%); letter opener, paper knife, paperknife (6.1%); scabbard (2.4%)",SAFE,N/A
10:45:50,"cleaver, meat cleaver, chopper (66.7%); letter opener, paper knife, paperknife (7.1%); scabbard (2.3%)",SAFE,N/A
10:45:50,"cleaver, meat cleaver, chopper (68.3%); letter opener, paper knife, paperknife (5.5%); scabbard (1.9%)",SAFE,N/A
10:45:51,"cleaver, meat cleaver, chopper (67.2%); letter opener, paper knife, paperknife (7.2%); scabbard (1.6%)",SAFE,N/A
10:45:51,"cleaver, meat cleaver, chopper (61.7%); letter opener, paper knife, paperknife (7.4%); spatula (1.9%)",SAFE,N/A
10:45:51,"cleaver, meat cleaver, chopper (59.4%); letter opener, paper knife, paperknife (7.6%); scabbard (3.1%)",SAFE,N/A
10:45:52,"cleaver, meat cleaver, chopper (62.2%); letter opener, paper knife, paperknife (5.1%); scabbard (3.0%)",SAFE,N/A
10:45:52,"cleaver, meat cleaver, chopper (55.9%); letter opener, paper knife, paperknife (6.4%); spatula (2.6%)",SAFE,N/A
10:45:52,"cleaver, meat cleaver, chopper (64.7%); letter opener, paper knife, paperknife (2.7%); spatula (1.7%)",SAFE,N/A
10:45:52,"cleaver, meat cleaver, chopper (59.2%); scabbard (8.1%); letter opener, paper knife, paperknife (4.4%)",SAFE,N/A
10:45:53,"Injection (76.2%); cleaver, meat cleaver, chopper (8.8%); screwdriver (1.7%)",SAFE,N/A
10:45:53,"cleaver, meat cleaver, chopper (64.7%); scabbard (5.5%); letter opener, paper knife, paperknife (2.9%)",SAFE,N/A
10:45:53,"cleaver, meat cleaver, chopper (77.4%); scabbard (3.8%); letter opener, paper knife, paperknife (2.8%)",SAFE,N/A
10:45:54,"cleaver, meat cleaver, chopper (12.9%); chain saw, chainsaw (12.0%); scabbard (4.9%)",SAFE,N/A
10:45:54,"snorkel (58.8%); Injection (1.9%); cleaver, meat cleaver, chopper (1.4%)",SAFE,N/A
10:45:54,"snorkel (44.0%); hook, claw (2.4%); Injection (1.9%)",SAFE,N/A
10:45:55,"Injection (13.7%); cleaver, meat cleaver, chopper (11.2%); scabbard (7.2%)",SAFE,N/A
10:45:55,"cleaver, meat cleaver, chopper (20.0%); Injection (12.1%); scabbard (9.7%)",SAFE,N/A
10:45:55,"cleaver, meat cleaver, chopper (38.7%); Injection (7.9%); letter opener, paper knife, paperknife (6.7%)",SAFE,N/A
10:45:55,"cleaver, meat cleaver, chopper (32.0%); Injection (15.9%); letter opener, paper knife, paperknife (8.5%)",SAFE,N/A
10:45:56,"cleaver, meat cleaver, chopper (28.5%); Injection (8.4%); letter opener, paper knife, paperknife (5.3%)",SAFE,N/A
10:45:56,"cleaver, meat cleaver, chopper (24.9%); letter opener, paper knife, paperknife (4.1%); Injection (3.8%)",SAFE,N/A
10:45:56,"cleaver, meat cleaver, chopper (33.0%); Injection (5.8%); letter opener, paper knife, paperknife (4.4%)",SAFE,N/A
10:45:57,"cleaver, meat cleaver, chopper (39.4%); Injection (9.2%); letter opener, paper knife, paperknife (3.5%)",SAFE,N/A
10:45:57,"cleaver, meat cleaver, chopper (42.3%); Injection (7.0%); letter opener, paper knife, paperknife (4.5%)",SAFE,N/A
10:45:57,"cleaver, meat cleaver, chopper (64.3%); letter opener, paper knife, paperknife (4.4%); scabbard (1.9%)",SAFE,N/A
10:45:58,"cleaver, meat cleaver, chopper (34.7%); letter opener, paper knife, paperknife (4.7%); snorkel (3.6%)",SAFE,N/A
10:45:58,"cleaver, meat cleaver, chopper (21.3%); Injection (7.1%); letter opener, paper knife, paperknife (5.1%)",SAFE,N/A
10:45:58,"cleaver, meat cleaver, chopper (7.4%); Injection (3.3%); snorkel (3.2%)",SAFE,N/A
10:45:58,"cleaver, meat cleaver, chopper (17.9%); Injection (6.6%); letter opener, paper knife, paperknife (4.0%)",SAFE,N/A
10:45:59,"snorkel (7.4%); cleaver, meat cleaver, chopper (6.9%); screwdriver (4.7%)",SAFE,N/A
10:45:59,"cleaver, meat cleaver, chopper (13.0%); snorkel (5.6%); letter opener, paper knife, paperknife (3.9%)",SAFE,N/A
10:45:59,"cleaver, meat cleaver, chopper (12.9%); letter opener, paper knife, paperknife (4.9%); screwdriver (4.7%)",SAFE,N/A
10:46:00,"cleaver, meat cleaver, chopper (17.6%); letter opener, paper knife, paperknife (8.7%); screwdriver (4.1%)",SAFE,N/A
10:46:00,"cleaver, meat cleaver, chopper (23.8%); letter opener, paper knife, paperknife (6.0%); Injection (5.6%)",SAFE,N/A
10:46:00,"cleaver, meat cleaver, chopper (39.6%); letter opener, paper knife, paperknife (6.1%); can opener, tin opener (3.9%)",SAFE,N/A
10:46:00,"cleaver, meat cleaver, chopper (75.2%); scabbard (2.8%); letter opener, paper knife, paperknife (2.5%)",SAFE,N/A
10:46:01,"cleaver, meat cleaver, chopper (33.3%); Injection (11.4%); ice lolly, lolly, lollipop, popsicle (3.5%)",SAFE,N/A
10:46:01,"Injection (31.6%); screwdriver (6.3%); cleaver, meat cleaver, chopper (4.8%)",SAFE,N/A
10:46:01,"Injection (35.5%); ice lolly, lolly, lollipop, popsicle (6.0%); cleaver, meat cleaver, chopper (3.2%)",SAFE,N/A
10:46:02,"Injection (20.0%); ice lolly, lolly, lollipop, popsicle (7.4%); letter opener, paper knife, paperknife (3.8%)",SAFE,N/A
10:46:02,"cleaver, meat cleaver, chopper (14.2%); letter opener, paper knife, paperknife (11.8%); Injection (7.1%)",SAFE,N/A
10:46:02,"cleaver, meat cleaver, chopper (20.2%); letter opener, paper knife, paperknife (11.3%); scabbard (6.3%)",SAFE,N/A
10:46:02,"cleaver, meat cleaver, chopper (17.7%); letter opener, paper knife, paperknife (8.3%); scabbard (6.0%)",SAFE,N/A
10:46:03,"cleaver, meat cleaver, chopper (22.2%); letter opener, paper knife, paperknife (8.3%); Injection (6.0%)",SAFE,N/A
10:46:03,"cleaver, meat cleaver, chopper (23.3%); letter opener, paper knife, paperknife (7.2%); scabbard (7.2%)",SAFE,N/A
10:46:03,"cleaver, meat cleaver, chopper (17.2%); scabbard (9.7%); Injection (7.8%)",SAFE,N/A
10:46:04,"cleaver, meat cleaver, chopper (29.9%); letter opener, paper knife, paperknife (10.1%); ice lolly, lolly, lollipop, popsicle (7.6%)",SAFE,N/A
10:46:04,"cleaver, meat cleaver, chopper (41.3%); letter opener, paper knife, paperknife (13.4%); Injection (9.7%)",SAFE,N/A
10:46:04,"cleaver, meat cleaver, chopper (54.1%); letter opener, paper knife, paperknife (9.4%); Injection (5.3%)",SAFE,N/A
10:46:04,"cleaver, meat cleaver, chopper (47.6%); Injection (10.9%); letter opener, paper knife, paperknife (4.8%)",SAFE,N/A
10:46:05,"cleaver, meat cleaver, chopper (42.2%); letter opener, paper knife, paperknife (8.0%); chain saw, chainsaw (6.7%)",SAFE,N/A
10:46:05,"cleaver, meat cleaver, chopper (59.5%); letter opener, paper knife, paperknife (6.4%); scabbard (4.0%)",SAFE,N/A
10:46:05,"cleaver, meat cleaver, chopper (45.4%); letter opener, paper knife, paperknife (15.1%); scabbard (14.2%)",SAFE,N/A
10:46:06,"cleaver, meat cleaver, chopper (51.5%); scabbard (12.2%); letter opener, paper knife, paperknife (10.7%)",SAFE,N/A
10:46:06,"scabbard (23.2%); cleaver, meat cleaver, chopper (8.3%); flute, transverse flute (7.3%)",SAFE,N/A
10:46:06,"cleaver, meat cleaver, chopper (23.2%); scabbard (17.4%); chain saw, chainsaw (9.1%)",SAFE,N/A
10:46:07,"cleaver, meat cleaver, chopper (26.0%); chain saw, chainsaw (9.1%); scabbard (5.0%)",SAFE,N/A
10:46:07,"cleaver, meat cleaver, chopper (46.4%); scabbard (30.4%); letter opener, paper knife, paperknife (6.1%)",SAFE,N/A
10:46:07,"scabbard (48.6%); cleaver, meat cleaver, chopper (18.4%); letter opener, paper knife, paperknife (7.1%)",SAFE,N/A
10:46:07,"scabbard (33.1%); cleaver, meat cleaver, chopper (28.0%); letter opener, paper knife, paperknife (7.1%)",SAFE,N/A
10:46:08,"cleaver, meat cleaver, chopper (30.9%); scabbard (29.6%); hatchet (4.6%)",SAFE,N/A
10:46:08,"cleaver, meat cleaver, chopper (36.9%); scabbard (29.1%); letter opener, paper knife, paperknife (7.2%)",SAFE,N/A
10:46:08,"cleaver, meat cleaver, chopper (54.8%); scabbard (15.9%); letter opener, paper knife, paperknife (6.4%)",SAFE,N/A
10:46:09,"cleaver, meat cleaver, chopper (39.0%); chain saw, chainsaw (20.8%); scabbard (12.5%)",SAFE,N/A
10:46:09,"cleaver, meat cleaver, chopper (43.1%); chain saw, chainsaw (27.5%); scabbard (8.9%)",SAFE,N/A
10:46:09,"cleaver, meat cleaver, chopper (52.2%); scabbard (13.9%); letter opener, paper knife, paperknife (4.9%)",SAFE,N/A
10:46:10,"cleaver, meat cleaver, chopper (55.3%); scabbard (15.4%); letter opener, paper knife, paperknife (4.7%)",SAFE,N/A
10:46:10,"cleaver, meat cleaver, chopper (57.1%); scabbard (15.6%); letter opener, paper knife, paperknife (4.5%)",SAFE,N/A
10:46:10,"cleaver, meat cleaver, chopper (50.9%); scabbard (16.6%); letter opener, paper knife, paperknife (6.9%)",SAFE,N/A
10:46:10,"cleaver, meat cleaver, chopper (24.9%); ice lolly, lolly, lollipop, popsicle (11.1%); letter opener, paper knife, paperknife (8.7%)",SAFE,N/A
10:46:11,"cleaver, meat cleaver, chopper (22.0%); ice lolly, lolly, lollipop, popsicle (13.7%); letter opener, paper knife, paperknife (10.0%)",SAFE,N/A
10:46:11,"cleaver, meat cleaver, chopper (13.9%); ice lolly, lolly, lollipop, popsicle (13.1%); letter opener, paper knife, paperknife (10.5%)",SAFE,N/A
10:46:11,"cleaver, meat cleaver, chopper (15.3%); ice lolly, lolly, lollipop, popsicle (12.4%); letter opener, paper knife, paperknife (10.7%)",SAFE,N/A
10:46:12,"cleaver, meat cleaver, chopper (15.0%); ice lolly, lolly, lollipop, popsicle (11.0%); Injection (9.4%)",SAFE,N/A
10:46:12,"cleaver, meat cleaver, chopper (15.9%); letter opener, paper knife, paperknife (11.4%); Injection (9.6%)",SAFE,N/A
10:46:12,"cleaver, meat cleaver, chopper (22.4%); scabbard (16.2%); letter opener, paper knife, paperknife (12.5%)",SAFE,N/A
10:46:12,"cleaver, meat cleaver, chopper (65.7%); scabbard (10.3%); letter opener, paper knife, paperknife (5.2%)",SAFE,N/A
10:46:13,"cleaver, meat cleaver, chopper (65.9%); scabbard (8.9%); letter opener, paper knife, paperknife (3.8%)",SAFE,N/A
10:46:13,"cleaver, meat cleaver, chopper (57.3%); scabbard (8.2%); letter opener, paper knife, paperknife (5.3%)",SAFE,N/A
10:46:13,"cleaver, meat cleaver, chopper (54.8%); scabbard (7.1%); letter opener, paper knife, paperknife (6.3%)",SAFE,N/A
10:46:14,"cleaver, meat cleaver, chopper (57.5%); scabbard (5.5%); letter opener, paper knife, paperknife (5.1%)",SAFE,N/A
10:46:14,"cleaver, meat cleaver, chopper (59.7%); scabbard (4.1%); letter opener, paper knife, paperknife (3.6%)",SAFE,N/A
10:46:14,"cleaver, meat cleaver, chopper (58.4%); scabbard (4.6%); letter opener, paper knife, paperknife (3.4%)",SAFE,N/A
10:46:14,"cleaver, meat cleaver, chopper (32.7%); ice lolly, lolly, lollipop, popsicle (10.3%); Injection (6.4%)",SAFE,N/A
10:46:15,"cleaver, meat cleaver, chopper (28.2%); ice lolly, lolly, lollipop, popsicle (13.1%); Injection (9.6%)",SAFE,N/A
10:46:15,"cleaver, meat cleaver, chopper (30.8%); ice lolly, lolly, lollipop, popsicle (12.6%); Injection (9.8%)",SAFE,N/A
10:46:15,"cleaver, meat cleaver, chopper (45.7%); scabbard (5.5%); ice lolly, lolly, lollipop, popsicle (4.4%)",SAFE,N/A
10:46:16,"cleaver, meat cleaver, chopper (49.2%); ice lolly, lolly, lollipop, popsicle (9.5%); scabbard (5.1%)",SAFE,N/A
10:46:16,"cleaver, meat cleaver, chopper (26.2%); ice lolly, lolly, lollipop, popsicle (19.2%); Injection (6.4%)",SAFE,N/A
10:46:16,"cleaver, meat cleaver, chopper (22.4%); ice lolly, lolly, lollipop, popsicle (18.4%); Injection (12.7%)",SAFE,N/A
10:46:17,"cleaver, meat cleaver, chopper (30.9%); ice lolly, lolly, lollipop, popsicle (11.6%); Injection (5.7%)",SAFE,N/A
10:46:17,"cleaver, meat cleaver, chopper (24.9%); ice lolly, lolly, lollipop, popsicle (14.0%); Injection (6.3%)",SAFE,N/A
10:46:17,"cleaver, meat cleaver, chopper (27.0%); ice lolly, lolly, lollipop, popsicle (13.5%); Injection (6.4%)",SAFE,N/A
10:46:17,"cleaver, meat cleaver, chopper (38.3%); ice lolly, lolly, lollipop, popsicle (6.5%); Injection (5.1%)",SAFE,N/A
10:46:18,"cleaver, meat cleaver, chopper (50.7%); scabbard (5.9%); letter opener, paper knife, paperknife (4.5%)",SAFE,N/A
10:46:18,"cleaver, meat cleaver, chopper (41.8%); ice lolly, lolly, lollipop, popsicle (6.9%); scabbard (5.9%)",SAFE,N/A
10:46:18,"cleaver, meat cleaver, chopper (31.7%); ice lolly, lolly, lollipop, popsicle (7.7%); Injection (5.4%)",SAFE,N/A
10:46:19,"cleaver, meat cleaver, chopper (28.5%); ice lolly, lolly, lollipop, popsicle (10.1%); Injection (6.6%)",SAFE,N/A
10:46:19,"cleaver, meat cleaver, chopper (43.8%); scabbard (6.0%); ice lolly, lolly, lollipop, popsicle (5.0%)",SAFE,N/A
10:46:19,"cleaver, meat cleaver, chopper (57.4%); scabbard (7.3%); letter opener, paper knife, paperknife (5.0%)",SAFE,N/A
10:46:19,"cleaver, meat cleaver, chopper (55.3%); scabbard (8.5%); letter opener, paper knife, paperknife (5.9%)",SAFE,N/A
10:46:20,"drumstick (57.0%); drum, membranophone, tympan (7.7%); Injection (3.6%)",SAFE,N/A
10:46:20,"maraca (20.9%); jersey, T-shirt, tee shirt (8.4%); neck brace (4.6%)",SAFE,N/A
10:46:20,"ice lolly, lolly, lollipop, popsicle (26.2%); maraca (21.9%); nipple (8.1%)",SAFE,N/A
10:46:21,"ice lolly, lolly, lollipop, popsicle (49.7%); nipple (10.2%); maraca (9.1%)",SAFE,N/A
10:46:21,"ice lolly, lolly, lollipop, popsicle (45.4%); nipple (24.7%); maraca (3.0%)",SAFE,N/A
10:46:21,nipple (15.8%); potter's wheel (6.4%); maraca (6.1%),SAFE,N/A
10:46:22,"nipple (19.1%); ocarina, sweet potato (7.8%); maraca (5.0%)",SAFE,N/A
10:50:42,drumstick (8.4%); crutch (5.2%); harp (3.8%),SAFE,N/A
10:50:42,"drumstick (6.0%); cello, violoncello (5.9%); paintbrush (4.9%)",SAFE,N/A
10:50:43,"jersey, T-shirt, tee shirt (16.7%); maraca (11.1%); drumstick (7.4%)",SAFE,N/A
10:50:43,"cleaver, meat cleaver, chopper (54.1%); letter opener, paper knife, paperknife (8.4%); scabbard (4.5%)",SAFE,N/A
10:50:43,"cleaver, meat cleaver, chopper (91.8%); letter opener, paper knife, paperknife (1.4%); scabbard (1.1%)",SAFE,N/A
10:50:43,"cleaver, meat cleaver, chopper (66.2%); letter opener, paper knife, paperknife (8.2%); scabbard (3.6%)",SAFE,N/A
10:50:44,"cleaver, meat cleaver, chopper (65.1%); letter opener, paper knife, paperknife (12.4%); scabbard (3.6%)",SAFE,N/A
10:50:44,"cleaver, meat cleaver, chopper (60.4%); letter opener, paper knife, paperknife (17.3%); scabbard (5.6%)",SAFE,N/A
10:50:44,"cleaver, meat cleaver, chopper (53.6%); letter opener, paper knife, paperknife (19.5%); scabbard (6.3%)",SAFE,N/A
10:50:45,"cleaver, meat cleaver, chopper (47.8%); letter opener, paper knife, paperknife (18.2%); scabbard (7.3%)",SAFE,N/A
10:50:45,"cleaver, meat cleaver, chopper (57.4%); letter opener, paper knife, paperknife (11.2%); scabbard (4.4%)",SAFE,N/A
10:50:45,"cleaver, meat cleaver, chopper (48.4%); letter opener, paper knife, paperknife (14.6%); scabbard (4.5%)",SAFE,N/A
10:50:45,"cleaver, meat cleaver, chopper (64.8%); letter opener, paper knife, paperknife (9.2%); scabbard (4.5%)",SAFE,N/A
10:50:46,"cleaver, meat cleaver, chopper (77.3%); letter opener, paper knife, paperknife (5.8%); scabbard (3.1%)",SAFE,N/A
